SaleID,ProductID,ProductName,ProductCategory,EmployeeID,EmployeeName,VenderID,VenderName,CustomerID,CustomerName,SaleDate,SaleAmount,Quantity,Discount,PaymentMethod,PaymentMethodID
2281,1029,TV,Electronics,2007,Grace,3009,VenderJ,4014,James,2029-03-30,1726.8,2,0.03,Credit Card,6000
2282,1048,Electric Kettle,Accessories,2001,Alice,3000,VenderA,4006,Liam,2029-03-31,1433.28,3,0.12,Gift Card,6006
2283,1011,Webcam,Electronics,2005,Eve,3003,VenderD,4012,Lucas,2029-04-01,1131.72,1,0.04,Credit Card,6000
2284,1043,Action Camera,Electronics,2005,Eve,3009,VenderJ,4033,Owen,2029-04-02,1243.57,1,0.02,Cryptocurrency,6005
2285,1032,Gaming Chair,Electronics,2001,Alice,3006,VenderG,4040,Nora,2029-04-03,1103.7,4,0.14,Cryptocurrency,6005
2286,1012,Speaker,Accessories,2001,Alice,3003,VenderD,4029,Hannah,2029-04-04,1946.09,2,0.0,Gift Card,6006
2287,1077,Smart Dishwasher,Electronics,2007,Grace,3000,VenderA,4004,Chris,2029-04-05,1650.57,3,0.07,Cash,6001
2288,1025,Fitness Tracker,Accessories,2007,Grace,3009,VenderJ,4000,John,2029-04-06,1584.43,3,0.03,Online Payment,6003
2289,1020,Projector,Accessories,2006,Frank,3000,VenderA,4030,Aiden,2029-04-07,1082.93,2,0.18,Gift Card,6006
2290,1027,Smart Doorbell,Accessories,2005,Eve,3000,VenderA,4050,Hazel,2029-04-08,730.44,1,0.16,Online Payment,6003
2291,1047,Tablet Stand,Electronics,2006,Frank,3009,VenderJ,4019,Henry,2029-04-09,137.08,2,0.01,Cryptocurrency,6005
2292,1039,Bluetooth Speaker,Accessories,2007,Grace,3004,VenderE,4018,Harper,2029-04-10,182.52,1,0.11,Mobile Payment,6004
2293,1065,Monitor Arm,Accessories,2005,Eve,3006,VenderG,4028,Sebastian,2029-04-11,157.45,2,0.06,Online Payment,6003
2294,1072,Dehumidifier,Electronics,2006,Frank,3008,VenderI,4044,Layla,2029-04-12,1962.91,1,0.04,Cryptocurrency,6005
2295,1078,Wine Fridge,Electronics,2001,Alice,3007,VenderH,4037,Levi,2029-04-13,317.52,4,0.06,Mobile Payment,6004
2296,1076,Smart Microwave,Accessories,2001,Alice,3001,VenderB,4009,Ava,2029-04-14,370.03,3,0.16,Bank Transfer,6002
2297,1022,Smart Light,Accessories,2002,Bob,3008,VenderI,4028,Sebastian,2029-04-15,1019.88,2,0.01,Cryptocurrency,6005
2298,1080,Dash Cam,Electronics,2007,Grace,3003,VenderD,4030,Aiden,2029-04-16,1014.66,1,0.13,Mobile Payment,6004
2299,1047,Tablet Stand,Accessories,2006,Frank,3009,VenderJ,4010,Isabella,2029-04-17,1847.95,1,0.18,Credit Card,6000
2300,1001,Smartphone,Accessories,2002,Bob,3004,VenderE,4022,Alexander,2029-04-18,239.71,1,0.09,Bank Transfer,6002
2301,1019,Cooling Fan,Accessories,2002,Bob,3004,VenderE,4029,Hannah,2029-04-19,1918.75,4,0.18,Gift Card,6006
2302,1058,Security Camera,Accessories,2004,David,3003,VenderD,4024,Emily,2029-04-20,511.14,1,0.18,Cash,6001
2303,1045,3D Printer,Electronics,2005,Eve,3005,VenderF,4015,Charlotte,2029-04-21,1943.29,3,0.12,Cash,6001
2304,1002,Tablet,Accessories,2003,Charlie,3000,VenderA,4022,Alexander,2029-04-22,1128.52,4,0.09,Cash,6001
2305,1054,Desktop,Electronics,2004,David,3001,VenderB,4032,Avery,2029-04-23,1338.82,1,0.15,Credit Card,6000
2306,1011,Webcam,Accessories,2007,Grace,3003,VenderD,4050,Hazel,2029-04-24,699.88,3,0.18,Gift Card,6006
2307,1039,Bluetooth Speaker,Electronics,2005,Eve,3003,VenderD,4036,Chloe,2029-04-25,1262.47,1,0.14,Cryptocurrency,6005
2308,1065,Monitor Arm,Accessories,2003,Charlie,3007,VenderH,4027,Zoe,2029-04-26,1450.58,3,0.04,Cash,6001
2309,1077,Smart Dishwasher,Electronics,2002,Bob,3008,VenderI,4026,Grace,2029-04-27,119.7,3,0.16,Mobile Payment,6004
2310,1015,Microphone,Accessories,2003,Charlie,3003,VenderD,4005,Sophia,2029-04-28,165.03,1,0.19,Cryptocurrency,6005
2311,1033,Bluetooth Adapter,Electronics,2001,Alice,3005,VenderF,4037,Levi,2029-04-29,1974.31,3,0.08,Credit Card,6000
2312,1043,Action Camera,Accessories,2007,Grace,3003,VenderD,4036,Chloe,2029-04-30,969.36,2,0.14,Online Payment,6003
2313,1005,Mouse,Accessories,2001,Alice,3003,VenderD,4005,Sophia,2029-05-01,1878.05,1,0.1,Credit Card,6000
2314,1076,Smart Microwave,Electronics,2006,Frank,3008,VenderI,4024,Emily,2029-05-02,1486.81,2,0.02,Gift Card,6006
2315,1063,Portable Speaker,Electronics,2005,Eve,3003,VenderD,4012,Lucas,2029-05-03,808.64,3,0.07,Credit Card,6000
2316,1021,Drone,Electronics,2004,David,3005,VenderF,4032,Avery,2029-05-04,386.6,4,0.03,Online Payment,6003
2317,1017,Flash Drive,Electronics,2007,Grace,3008,VenderI,4032,Avery,2029-05-05,1958.49,4,0.13,Gift Card,6006
2318,1011,Webcam,Electronics,2002,Bob,3002,VenderC,4024,Emily,2029-05-06,1210.54,3,0.12,Mobile Payment,6004
2319,1051,Air Purifier,Accessories,2007,Grace,3006,VenderG,4013,Mia,2029-05-07,465.48,2,0.01,Bank Transfer,6002
2320,1050,Smart Oven,Electronics,2005,Eve,3006,VenderG,4039,Ethan,2029-05-08,1395.14,1,0.01,Online Payment,6003
2321,1070,Robot Vacuum,Electronics,2002,Bob,3000,VenderA,4040,Nora,2029-05-09,274.89,4,0.05,Credit Card,6000
2322,1047,Tablet Stand,Accessories,2001,Alice,3001,VenderB,4041,Daniel,2029-05-10,1749.27,2,0.15,Cash,6001
2323,1018,Graphics Card,Electronics,2007,Grace,3004,VenderE,4037,Levi,2029-05-11,271.26,4,0.03,Online Payment,6003
2324,1005,Mouse,Electronics,2004,David,3007,VenderH,4008,Noah,2029-05-12,548.77,4,0.04,Online Payment,6003
2325,1026,Game Console,Electronics,2004,David,3005,VenderF,4017,Elijah,2029-05-13,273.72,3,0.18,Bank Transfer,6002
2326,1052,Wi-Fi Range Extender,Accessories,2001,Alice,3006,VenderG,4014,James,2029-05-14,297.2,1,0.11,Gift Card,6006
2327,1047,Tablet Stand,Electronics,2003,Charlie,3002,VenderC,4003,Emma,2029-05-15,1095.28,2,0.12,Credit Card,6000
2328,1006,Keyboard,Accessories,2004,David,3005,VenderF,4033,Owen,2029-05-16,1405.28,2,0.09,Cash,6001
2329,1058,Security Camera,Accessories,2003,Charlie,3008,VenderI,4037,Levi,2029-05-17,1598.12,1,0.06,Cash,6001
2330,1068,Hoverboard,Electronics,2002,Bob,3002,VenderC,4016,Amelia,2029-05-18,1420.61,2,0.05,Bank Transfer,6002
2331,1010,Charger,Accessories,2004,David,3005,VenderF,4006,Liam,2029-05-19,790.63,4,0.12,Cryptocurrency,6005
2332,1014,External Hard Drive,Electronics,2006,Frank,3006,VenderG,4031,Samuel,2029-05-20,1158.85,1,0.09,Cash,6001
2333,1063,Portable Speaker,Electronics,2001,Alice,3004,VenderE,4022,Alexander,2029-05-21,1862.56,4,0.08,Mobile Payment,6004
2334,1002,Tablet,Electronics,2007,Grace,3009,VenderJ,4019,Henry,2029-05-22,836.4,4,0.14,Online Payment,6003
2335,1068,Hoverboard,Electronics,2003,Charlie,3007,VenderH,4046,Mila,2029-05-23,579.57,4,0.08,Online Payment,6003
2336,1022,Smart Light,Electronics,2006,Frank,3007,VenderH,4001,Jane,2029-05-24,1086.71,1,0.01,Cash,6001
2337,1052,Wi-Fi Range Extender,Accessories,2002,Bob,3005,VenderF,4020,Benjamin,2029-05-25,664.94,2,0.17,Cash,6001
2338,1036,Desk Lamp,Accessories,2002,Bob,3006,VenderG,4011,Mason,2029-05-26,597.45,4,0.06,Cash,6001
2339,1008,Camera,Accessories,2004,David,3002,VenderC,4041,Daniel,2029-05-27,1579.73,1,0.19,Online Payment,6003
2340,1014,External Hard Drive,Accessories,2004,David,3006,VenderG,4048,Sofia,2029-05-28,1792.59,1,0.18,Cash,6001
2341,1002,Tablet,Electronics,2006,Frank,3006,VenderG,4026,Grace,2029-05-29,1054.4,3,0.05,Mobile Payment,6004
2342,1069,Electric Bike,Electronics,2005,Eve,3003,VenderD,4049,Lincoln,2029-05-30,1581.59,3,0.19,Mobile Payment,6004
2343,1016,USB Hub,Accessories,2005,Eve,3009,VenderJ,4047,Luke,2029-05-31,455.47,3,0.17,Online Payment,6003
2344,1025,Fitness Tracker,Electronics,2004,David,3003,VenderD,4009,Ava,2029-06-01,1140.52,2,0.2,Cryptocurrency,6005
2345,1020,Projector,Accessories,2005,Eve,3002,VenderC,4007,Olivia,2029-06-02,1308.78,2,0.14,Credit Card,6000
2346,1071,Humidifier,Accessories,2001,Alice,3009,VenderJ,4020,Benjamin,2029-06-03,1032.26,2,0.19,Gift Card,6006
2347,1020,Projector,Accessories,2006,Frank,3006,VenderG,4021,Ella,2029-06-04,322.07,2,0.14,Credit Card,6000
2348,1010,Charger,Accessories,2001,Alice,3004,VenderE,4012,Lucas,2029-06-05,1494.79,4,0.17,Credit Card,6000
2349,1037,Laptop Stand,Electronics,2005,Eve,3002,VenderC,4047,Luke,2029-06-06,1694.25,1,0.12,Mobile Payment,6004
2350,1071,Humidifier,Electronics,2004,David,3005,VenderF,4039,Ethan,2029-06-07,1306.93,1,0.19,Gift Card,6006
2351,1034,Power Bank,Accessories,2001,Alice,3005,VenderF,4011,Mason,2029-06-08,421.41,3,0.1,Bank Transfer,6002
2352,1013,Router,Accessories,2002,Bob,3005,VenderF,4016,Amelia,2029-06-09,241.65,1,0.15,Gift Card,6006
2353,1013,Router,Accessories,2007,Grace,3001,VenderB,4047,Luke,2029-06-10,673.05,2,0.18,Credit Card,6000
2354,1009,Smartwatch,Accessories,2004,David,3009,VenderJ,4008,Noah,2029-06-11,170.28,1,0.08,Bank Transfer,6002
2355,1011,Webcam,Accessories,2006,Frank,3006,VenderG,4050,Hazel,2029-06-12,1694.52,4,0.01,Online Payment,6003
2356,1037,Laptop Stand,Electronics,2003,Charlie,3006,VenderG,4048,Sofia,2029-06-13,1435.81,4,0.02,Gift Card,6006
2357,1033,Bluetooth Adapter,Accessories,2003,Charlie,3009,VenderJ,4039,Ethan,2029-06-14,1171.01,3,0.19,Mobile Payment,6004
2358,1040,Charging Cable,Accessories,2004,David,3003,VenderD,4011,Mason,2029-06-15,1790.3,2,0.17,Cryptocurrency,6005
2359,1009,Smartwatch,Electronics,2005,Eve,3005,VenderF,4008,Noah,2029-06-16,309.18,1,0.1,Credit Card,6000
2360,1016,USB Hub,Electronics,2001,Alice,3003,VenderD,4029,Hannah,2029-06-17,1457.47,3,0.19,Mobile Payment,6004
2361,1016,USB Hub,Electronics,2001,Alice,3003,VenderD,4005,Sophia,2029-06-18,378.6,1,0.04,Online Payment,6003
2362,1066,Wireless Charger,Electronics,2004,David,3005,VenderF,4024,Emily,2029-06-19,215.76,3,0.02,Mobile Payment,6004
2363,1061,Smart Glasses,Electronics,2002,Bob,3008,VenderI,4027,Zoe,2029-06-20,352.52,3,0.12,Cash,6001
2364,1000,Laptop,Electronics,2006,Frank,3006,VenderG,4009,Ava,2029-06-21,1906.79,4,0.08,Credit Card,6000
2365,1011,Webcam,Electronics,2005,Eve,3001,VenderB,4040,Nora,2029-06-22,936.82,4,0.07,Mobile Payment,6004
2366,1003,Headphones,Electronics,2002,Bob,3005,VenderF,4027,Zoe,2029-06-23,193.09,4,0.15,Cryptocurrency,6005
2367,1041,Docking Station,Electronics,2004,David,3004,VenderE,4028,Sebastian,2029-06-24,1208.91,3,0.03,Mobile Payment,6004
2368,1012,Speaker,Accessories,2004,David,3005,VenderF,4035,Jack,2029-06-25,479.46,4,0.16,Mobile Payment,6004
2369,1003,Headphones,Electronics,2002,Bob,3007,VenderH,4010,Isabella,2029-06-26,112.99,4,0.07,Online Payment,6003
2370,1081,Smart Mirror,Accessories,2003,Charlie,3007,VenderH,4020,Benjamin,2029-06-27,1540.93,2,0.2,Credit Card,6000
2371,1068,Hoverboard,Accessories,2004,David,3002,VenderC,4037,Levi,2029-06-28,394.24,1,0.16,Cryptocurrency,6005
2372,1018,Graphics Card,Accessories,2006,Frank,3008,VenderI,4025,Jackson,2029-06-29,1890.72,1,0.13,Credit Card,6000
2373,1001,Smartphone,Accessories,2007,Grace,3005,VenderF,4017,Elijah,2029-06-30,1226.32,2,0.05,Cash,6001
2374,1011,Webcam,Accessories,2005,Eve,3006,VenderG,4003,Emma,2029-07-01,265.29,2,0.19,Cash,6001
2375,1080,Dash Cam,Accessories,2002,Bob,3008,VenderI,4043,Mateo,2029-07-02,513.87,4,0.01,Gift Card,6006
2376,1073,Water Filter,Accessories,2003,Charlie,3006,VenderG,4040,Nora,2029-07-03,1260.6,4,0.04,Mobile Payment,6004
2377,1005,Mouse,Accessories,2002,Bob,3009,VenderJ,4014,James,2029-07-04,742.41,1,0.01,Credit Card,6000
2378,1007,Printer,Electronics,2003,Charlie,3008,VenderI,4022,Alexander,2029-07-05,1111.07,2,0.19,Gift Card,6006
2379,1050,Smart Oven,Accessories,2003,Charlie,3000,VenderA,4040,Nora,2029-07-06,1619.07,2,0.17,Gift Card,6006
2380,1010,Charger,Accessories,2006,Frank,3000,VenderA,4005,Sophia,2029-07-07,1605.94,4,0.19,Credit Card,6000
2381,1062,Fitness Band,Accessories,2005,Eve,3002,VenderC,4042,Stella,2029-07-08,1426.17,1,0.14,Mobile Payment,6004
2382,1056,Network Switch,Accessories,2004,David,3008,VenderI,4006,Liam,2029-07-09,1783.5,3,0.01,Bank Transfer,6002
2383,1011,Webcam,Electronics,2003,Charlie,3000,VenderA,4045,Ryan,2029-07-10,478.79,2,0.19,Credit Card,6000
2384,1072,Dehumidifier,Accessories,2004,David,3000,VenderA,4047,Luke,2029-07-11,436.76,1,0.08,Mobile Payment,6004
2385,1001,Smartphone,Electronics,2005,Eve,3004,VenderE,4014,James,2029-07-12,1618.76,1,0.07,Mobile Payment,6004
2386,1007,Printer,Electronics,2004,David,3007,VenderH,4008,Noah,2029-07-13,709.69,1,0.06,Gift Card,6006
2387,1010,Charger,Accessories,2006,Frank,3001,VenderB,4050,Hazel,2029-07-14,1073.15,2,0.06,Bank Transfer,6002
2388,1052,Wi-Fi Range Extender,Accessories,2006,Frank,3003,VenderD,4029,Hannah,2029-07-15,1513.51,3,0.16,Cash,6001
2389,1009,Smartwatch,Electronics,2001,Alice,3005,VenderF,4043,Mateo,2029-07-16,852.27,4,0.05,Cryptocurrency,6005
2390,1007,Printer,Accessories,2006,Frank,3000,VenderA,4042,Stella,2029-07-17,347.31,3,0.04,Mobile Payment,6004
2391,1035,Monitor Stand,Accessories,2003,Charlie,3003,VenderD,4027,Zoe,2029-07-18,1390.97,1,0.14,Credit Card,6000
2392,1075,Air Fryer,Electronics,2005,Eve,3003,VenderD,4029,Hannah,2029-07-19,1652.6,2,0.06,Cash,6001
2393,1013,Router,Electronics,2006,Frank,3008,VenderI,4007,Olivia,2029-07-20,124.31,2,0.0,Cash,6001
2394,1053,Laptop Bag,Accessories,2002,Bob,3008,VenderI,4034,Scarlett,2029-07-21,1168.85,3,0.19,Cash,6001
2395,1020,Projector,Accessories,2005,Eve,3005,VenderF,4050,Hazel,2029-07-22,991.87,3,0.06,Mobile Payment,6004
2396,1049,Coffee Maker,Accessories,2003,Charlie,3007,VenderH,4034,Scarlett,2029-07-23,593.23,2,0.15,Credit Card,6000
2397,1038,Headset,Electronics,2005,Eve,3009,VenderJ,4025,Jackson,2029-07-24,405.95,3,0.09,Cryptocurrency,6005
2398,1019,Cooling Fan,Accessories,2006,Frank,3003,VenderD,4029,Hannah,2029-07-25,457.27,4,0.03,Bank Transfer,6002
2399,1006,Keyboard,Electronics,2002,Bob,3009,VenderJ,4034,Scarlett,2029-07-26,1477.45,4,0.13,Online Payment,6003
2400,1008,Camera,Electronics,2001,Alice,3007,VenderH,4037,Levi,2029-07-27,1118.77,4,0.05,Online Payment,6003
2401,1000,Laptop,Accessories,2003,Charlie,3002,VenderC,4010,Isabella,2029-07-28,1964.19,1,0.06,Cash,6001
2402,1025,Fitness Tracker,Electronics,2007,Grace,3001,VenderB,4019,Henry,2029-07-29,562.14,3,0.01,Gift Card,6006
2403,1037,Laptop Stand,Accessories,2003,Charlie,3005,VenderF,4045,Ryan,2029-07-30,1918.12,2,0.0,Online Payment,6003
2404,1037,Laptop Stand,Accessories,2005,Eve,3004,VenderE,4030,Aiden,2029-07-31,1078.71,1,0.1,Gift Card,6006
2405,1060,Soundbar,Electronics,2007,Grace,3007,VenderH,4033,Owen,2029-08-01,377.45,2,0.01,Online Payment,6003
2406,1043,Action Camera,Accessories,2007,Grace,3000,VenderA,4011,Mason,2029-08-02,381.54,3,0.04,Mobile Payment,6004
2407,1043,Action Camera,Electronics,2004,David,3009,VenderJ,4047,Luke,2029-08-03,1256.28,3,0.18,Bank Transfer,6002
2408,1073,Water Filter,Electronics,2007,Grace,3002,VenderC,4027,Zoe,2029-08-04,1679.7,1,0.02,Online Payment,6003
2409,1061,Smart Glasses,Accessories,2004,David,3006,VenderG,4002,Mike,2029-08-05,1520.65,1,0.06,Gift Card,6006
2410,1005,Mouse,Accessories,2007,Grace,3009,VenderJ,4047,Luke,2029-08-06,1345.69,4,0.15,Cryptocurrency,6005
2411,1016,USB Hub,Accessories,2002,Bob,3003,VenderD,4041,Daniel,2029-08-07,427.01,1,0.18,Cryptocurrency,6005
2412,1050,Smart Oven,Accessories,2001,Alice,3009,VenderJ,4004,Chris,2029-08-08,305.85,4,0.01,Bank Transfer,6002
2413,1037,Laptop Stand,Electronics,2001,Alice,3004,VenderE,4012,Lucas,2029-08-09,100.47,1,0.04,Online Payment,6003
2414,1023,Smart Thermostat,Electronics,2007,Grace,3007,VenderH,4011,Mason,2029-08-10,293.41,4,0.08,Cryptocurrency,6005
2415,1050,Smart Oven,Electronics,2005,Eve,3000,VenderA,4000,John,2029-08-11,1556.1,3,0.07,Cash,6001
2416,1009,Smartwatch,Accessories,2005,Eve,3000,VenderA,4042,Stella,2029-08-12,1800.97,2,0.06,Cash,6001
2417,1071,Humidifier,Electronics,2004,David,3006,VenderG,4018,Harper,2029-08-13,556.67,3,0.05,Cryptocurrency,6005
2418,1020,Projector,Electronics,2006,Frank,3008,VenderI,4028,Sebastian,2029-08-14,1610.3,4,0.05,Bank Transfer,6002
2419,1069,Electric Bike,Accessories,2001,Alice,3003,VenderD,4046,Mila,2029-08-15,477.81,3,0.03,Gift Card,6006
2420,1056,Network Switch,Accessories,2006,Frank,3007,VenderH,4049,Lincoln,2029-08-16,573.62,1,0.03,Bank Transfer,6002
2421,1038,Headset,Accessories,2001,Alice,3009,VenderJ,4047,Luke,2029-08-17,525.9,1,0.12,Bank Transfer,6002
2422,1032,Gaming Chair,Electronics,2006,Frank,3006,VenderG,4038,Ellie,2029-08-18,198.29,2,0.06,Bank Transfer,6002
2423,1058,Security Camera,Accessories,2006,Frank,3001,VenderB,4041,Daniel,2029-08-19,468.72,2,0.08,Credit Card,6000
2424,1017,Flash Drive,Electronics,2001,Alice,3004,VenderE,4024,Emily,2029-08-20,809.73,3,0.08,Cash,6001
2425,1055,Server,Electronics,2002,Bob,3008,VenderI,4015,Charlotte,2029-08-21,870.39,2,0.02,Online Payment,6003
2426,1056,Network Switch,Electronics,2002,Bob,3008,VenderI,4016,Amelia,2029-08-22,687.99,1,0.16,Credit Card,6000
2427,1075,Air Fryer,Electronics,2005,Eve,3002,VenderC,4027,Zoe,2029-08-23,1077.98,1,0.19,Bank Transfer,6002
2428,1047,Tablet Stand,Electronics,2006,Frank,3002,VenderC,4038,Ellie,2029-08-24,818.2,1,0.05,Online Payment,6003
2429,1041,Docking Station,Accessories,2006,Frank,3001,VenderB,4042,Stella,2029-08-25,1943.69,4,0.06,Cash,6001
2430,1026,Game Console,Electronics,2006,Frank,3006,VenderG,4048,Sofia,2029-08-26,1633.97,4,0.14,Bank Transfer,6002
2431,1073,Water Filter,Accessories,2006,Frank,3005,VenderF,4004,Chris,2029-08-27,1868.86,3,0.02,Mobile Payment,6004
2432,1051,Air Purifier,Electronics,2006,Frank,3004,VenderE,4000,John,2029-08-28,1159.11,4,0.18,Bank Transfer,6002
2433,1041,Docking Station,Electronics,2004,David,3006,VenderG,4002,Mike,2029-08-29,1388.85,2,0.02,Online Payment,6003
2434,1031,Smart Plug,Accessories,2003,Charlie,3003,VenderD,4047,Luke,2029-08-30,416.69,1,0.15,Cash,6001
2435,1025,Fitness Tracker,Electronics,2006,Frank,3004,VenderE,4023,Lily,2029-08-31,1530.29,3,0.06,Gift Card,6006
2436,1024,VR Headset,Electronics,2004,David,3008,VenderI,4028,Sebastian,2029-09-01,548.35,4,0.06,Bank Transfer,6002
2437,1074,Smart Refrigerator,Accessories,2002,Bob,3008,VenderI,4014,James,2029-09-02,377.08,3,0.03,Cash,6001
2438,1022,Smart Light,Accessories,2006,Frank,3003,VenderD,4003,Emma,2029-09-03,179.53,3,0.13,Credit Card,6000
2439,1056,Network Switch,Electronics,2002,Bob,3005,VenderF,4043,Mateo,2029-09-04,997.24,2,0.16,Mobile Payment,6004
2440,1051,Air Purifier,Electronics,2005,Eve,3001,VenderB,4000,John,2029-09-05,644.9,2,0.19,Cryptocurrency,6005
2441,1030,E-reader,Electronics,2003,Charlie,3002,VenderC,4048,Sofia,2029-09-06,1974.78,2,0.07,Cryptocurrency,6005
2442,1063,Portable Speaker,Accessories,2001,Alice,3008,VenderI,4014,James,2029-09-07,574.69,3,0.12,Credit Card,6000
2443,1070,Robot Vacuum,Electronics,2003,Charlie,3005,VenderF,4023,Lily,2029-09-08,1746.43,3,0.08,Cryptocurrency,6005
2444,1032,Gaming Chair,Accessories,2006,Frank,3007,VenderH,4030,Aiden,2029-09-09,701.23,2,0.11,Mobile Payment,6004
2445,1001,Smartphone,Accessories,2006,Frank,3004,VenderE,4019,Henry,2029-09-10,1523.34,4,0.03,Gift Card,6006
2446,1017,Flash Drive,Electronics,2003,Charlie,3001,VenderB,4009,Ava,2029-09-11,1353.7,1,0.12,Credit Card,6000
2447,1046,Scanner,Accessories,2003,Charlie,3006,VenderG,4010,Isabella,2029-09-12,1167.39,2,0.17,Cash,6001
2448,1032,Gaming Chair,Electronics,2005,Eve,3005,VenderF,4017,Elijah,2029-09-13,891.97,4,0.17,Gift Card,6006
2449,1034,Power Bank,Electronics,2007,Grace,3001,VenderB,4033,Owen,2029-09-14,1375.1,3,0.1,Cash,6001
2450,1050,Smart Oven,Accessories,2002,Bob,3005,VenderF,4027,Zoe,2029-09-15,873.83,3,0.05,Credit Card,6000
2451,1017,Flash Drive,Accessories,2001,Alice,3007,VenderH,4037,Levi,2029-09-16,1141.39,4,0.17,Gift Card,6006
2452,1071,Humidifier,Accessories,2007,Grace,3000,VenderA,4015,Charlotte,2029-09-17,1220.62,4,0.2,Online Payment,6003
2453,1029,TV,Accessories,2003,Charlie,3003,VenderD,4023,Lily,2029-09-18,607.97,3,0.08,Credit Card,6000
2454,1043,Action Camera,Accessories,2001,Alice,3000,VenderA,4038,Ellie,2029-09-19,745.5,3,0.18,Bank Transfer,6002
2455,1052,Wi-Fi Range Extender,Accessories,2003,Charlie,3001,VenderB,4050,Hazel,2029-09-20,134.3,3,0.2,Online Payment,6003
2456,1009,Smartwatch,Electronics,2002,Bob,3000,VenderA,4011,Mason,2029-09-21,1719.1,3,0.08,Cash,6001
2457,1051,Air Purifier,Electronics,2001,Alice,3005,VenderF,4049,Lincoln,2029-09-22,1536.37,2,0.14,Credit Card,6000
2458,1048,Electric Kettle,Electronics,2007,Grace,3005,VenderF,4041,Daniel,2029-09-23,448.71,3,0.12,Gift Card,6006
2459,1010,Charger,Accessories,2004,David,3000,VenderA,4006,Liam,2029-09-24,787.89,3,0.14,Online Payment,6003
2460,1065,Monitor Arm,Accessories,2002,Bob,3003,VenderD,4035,Jack,2029-09-25,900.03,4,0.03,Gift Card,6006
2461,1057,NAS Drive,Accessories,2007,Grace,3003,VenderD,4016,Amelia,2029-09-26,735.32,4,0.07,Bank Transfer,6002
2462,1035,Monitor Stand,Electronics,2001,Alice,3007,VenderH,4048,Sofia,2029-09-27,1616.66,4,0.01,Mobile Payment,6004
2463,1032,Gaming Chair,Electronics,2003,Charlie,3005,VenderF,4003,Emma,2029-09-28,1478.3,3,0.12,Cash,6001
2464,1046,Scanner,Accessories,2007,Grace,3001,VenderB,4036,Chloe,2029-09-29,1557.6,4,0.19,Online Payment,6003
2465,1012,Speaker,Accessories,2003,Charlie,3004,VenderE,4032,Avery,2029-09-30,1817.85,3,0.11,Cryptocurrency,6005
2466,1039,Bluetooth Speaker,Accessories,2002,Bob,3003,VenderD,4018,Harper,2029-10-01,1230.79,3,0.01,Online Payment,6003
2467,1067,Electric Scooter,Accessories,2002,Bob,3009,VenderJ,4025,Jackson,2029-10-02,1267.62,4,0.19,Gift Card,6006
2468,1041,Docking Station,Electronics,2007,Grace,3003,VenderD,4010,Isabella,2029-10-03,1471.67,1,0.03,Cryptocurrency,6005
2469,1018,Graphics Card,Electronics,2003,Charlie,3007,VenderH,4030,Aiden,2029-10-04,1394.34,2,0.18,Online Payment,6003
2470,1081,Smart Mirror,Electronics,2001,Alice,3004,VenderE,4000,John,2029-10-05,1752.64,2,0.14,Credit Card,6000
2471,1018,Graphics Card,Accessories,2007,Grace,3002,VenderC,4039,Ethan,2029-10-06,1563.38,1,0.13,Cash,6001
2472,1057,NAS Drive,Electronics,2004,David,3009,VenderJ,4035,Jack,2029-10-07,328.87,1,0.12,Cash,6001
2473,1022,Smart Light,Accessories,2005,Eve,3003,VenderD,4028,Sebastian,2029-10-08,1863.88,3,0.03,Credit Card,6000
2474,1053,Laptop Bag,Accessories,2002,Bob,3000,VenderA,4024,Emily,2029-10-09,1397.89,4,0.1,Credit Card,6000
2475,1079,Bluetooth Tracker,Accessories,2003,Charlie,3005,VenderF,4046,Mila,2029-10-10,341.58,2,0.04,Cryptocurrency,6005
2476,1064,Power Strip,Electronics,2001,Alice,3009,VenderJ,4048,Sofia,2029-10-11,1566.75,2,0.11,Cryptocurrency,6005
2477,1011,Webcam,Electronics,2002,Bob,3003,VenderD,4017,Elijah,2029-10-12,780.98,1,0.09,Cryptocurrency,6005
2478,1023,Smart Thermostat,Accessories,2001,Alice,3005,VenderF,4002,Mike,2029-10-13,1631.36,4,0.14,Gift Card,6006
2479,1033,Bluetooth Adapter,Electronics,2002,Bob,3001,VenderB,4017,Elijah,2029-10-14,1915.27,2,0.2,Credit Card,6000
2480,1052,Wi-Fi Range Extender,Accessories,2003,Charlie,3004,VenderE,4006,Liam,2029-10-15,584.96,2,0.07,Gift Card,6006
2481,1007,Printer,Accessories,2001,Alice,3008,VenderI,4027,Zoe,2029-10-16,1729.08,3,0.12,Gift Card,6006
2482,1017,Flash Drive,Accessories,2003,Charlie,3007,VenderH,4016,Amelia,2029-10-17,1569.77,3,0.17,Bank Transfer,6002
2483,1056,Network Switch,Electronics,2001,Alice,3002,VenderC,4024,Emily,2029-10-18,1375.25,3,0.02,Online Payment,6003
2484,1004,Monitor,Electronics,2002,Bob,3000,VenderA,4017,Elijah,2029-10-19,831.35,2,0.16,Bank Transfer,6002
2485,1025,Fitness Tracker,Accessories,2005,Eve,3009,VenderJ,4039,Ethan,2029-10-20,308.74,2,0.05,Cash,6001
2486,1029,TV,Electronics,2005,Eve,3002,VenderC,4042,Stella,2029-10-21,1019.4,3,0.11,Credit Card,6000
