Date,Item Code,Wholesale Price (RMB/kg)
2022-03-19,102900011008164,2.0
2022-03-19,102900011009970,2.12
2022-03-19,102900011012994,2.88
2022-03-19,102900011013274,3.01
2022-03-19,102900011016701,9.05
2022-03-19,102900011021675,40.67
2022-03-19,102900011021842,7.5
2022-03-19,102900011022764,11.35
2022-03-19,102900011023464,1.89
2022-03-19,102900011027462,5.76
2022-03-19,102900011029305,14.5
2022-03-19,102900011030059,2.15
2022-03-19,102900011030103,0.89
2022-03-19,102900011030110,0.81
2022-03-19,102900011030134,1.38
2022-03-19,102900011030141,0.94
2022-03-19,102900011031100,8.97
2022-03-19,102900011031582,1.94
2022-03-19,102900011032022,5.18
2022-03-19,102900011032220,3.66
2022-03-19,102900011032237,4.54
2022-03-19,102900011032244,4.5
2022-03-19,102900011032251,6.02
2022-03-19,102900011032343,12.79
2022-03-19,102900011032350,8.67
2022-03-19,102900011032367,10.56
2022-03-19,102900011032589,4.3
2022-03-19,102900011032626,1.09
2022-03-19,102900011032633,8.14
2022-03-19,102900011032787,4.21
2022-03-19,102900011032848,2.29
2022-03-19,102900051000463,8.41
2022-03-19,102900051004294,20.65
2022-03-19,102900051009336,9.62
2022-03-19,102900051010455,3.88
2022-03-19,106949711300167,1.49
2022-03-19,106971533455008,1.88
2022-03-20,102900005115199,19.56
2022-03-20,102900005115250,12.0
2022-03-20,102900005115762,5.4
2022-03-20,102900005115779,4.57
2022-03-20,102900005115786,9.99
2022-03-20,102900005115823,4.26
2022-03-20,102900005115878,2.96
2022-03-20,102900005115885,6.1
2022-03-20,102900005115908,5.0
2022-03-20,102900005115960,2.44
2022-03-20,102900005115977,13.91
2022-03-20,102900005115984,5.5
2022-03-20,102900005116219,13.46
2022-03-20,102900005116233,9.8
2022-03-20,102900005116257,7.54
2022-03-20,102900005116509,9.28
2022-03-20,102900005116547,4.38
2022-03-20,102900005116714,7.22
2022-03-20,102900005116790,3.01
2022-03-20,102900005116837,3.99
2022-03-20,102900005116899,4.8
2022-03-20,102900005116912,8.97
2022-03-20,102900005118817,3.07
2022-03-20,102900005118831,3.34
2022-03-20,102900005119104,1.81
2022-03-20,102900005119975,9.55
2022-03-20,102900005125815,4.88
2022-03-20,102900011000328,18.8
2022-03-20,102900011001806,4.01
2022-03-20,102900011002414,9.16
2022-03-20,102900011006689,2.75
2022-03-20,102900011007495,30.0
2022-03-20,102900011008133,16.32
2022-03-20,102900011008164,2.0
2022-03-20,102900011009970,2.3
2022-03-20,102900011012994,2.89
2022-03-20,102900011013274,3.04
2022-03-20,102900011015384,30.5
2022-03-20,102900011016701,9.6
2022-03-20,102900011021675,40.66
2022-03-20,102900011021842,7.5
2022-03-20,102900011022764,10.91
2022-03-20,102900011023464,2.04
2022-03-20,102900011030059,1.91
2022-03-20,102900011030097,1.8
2022-03-20,102900011030103,0.97
2022-03-20,102900011030110,0.92
2022-03-20,102900011030134,1.38
2022-03-20,102900011030141,1.0
2022-03-20,102900011031100,8.71
2022-03-20,102900011031582,2.03
2022-03-20,102900011032022,3.84
2022-03-20,102900011032220,4.13
2022-03-20,102900011032237,4.54
2022-03-20,102900011032244,4.44
2022-03-20,102900011032251,6.02
2022-03-20,102900011032343,11.77
2022-03-20,102900011032350,9.61
2022-03-20,102900011032367,9.74
2022-03-20,102900011032626,7.46
2022-03-20,102900011032732,9.25
2022-03-20,102900051000463,8.0
2022-03-20,102900051004294,20.65
2022-03-20,102900051010455,3.91
2022-03-20,106949711300167,1.5
2022-03-20,106971533455008,1.85
2022-03-21,102900005115199,19.79
2022-03-21,102900005115250,12.0
2022-03-21,102900005115762,5.42
2022-03-21,102900005115779,4.4
2022-03-21,102900005115786,9.54
2022-03-21,102900005115823,3.82
2022-03-21,102900005115854,2.6
2022-03-21,102900005115885,6.2
2022-03-21,102900005115960,2.44
2022-03-21,102900005115977,13.23
2022-03-21,102900005115984,4.09
2022-03-21,102900005116219,13.4
2022-03-21,102900005116233,9.8
2022-03-21,102900005116257,7.47
2022-03-21,102900005116509,9.32
2022-03-21,102900005116547,4.34
2022-03-21,102900005116714,7.3
2022-03-21,102900005116790,3.33
2022-03-21,102900005116837,4.14
2022-03-21,102900005116899,4.8
2022-03-21,102900005116912,8.84
2022-03-21,102900005118817,3.16
2022-03-21,102900005118831,3.63
2022-03-21,102900005119098,12.62
2022-03-21,102900005119104,1.75
2022-03-21,102900005119975,11.38
2022-03-21,102900005125815,4.91
2022-03-21,102900011000328,19.91
2022-03-21,102900011001806,3.95
2022-03-21,102900011002414,9.23
2022-03-21,102900011006689,2.85
2022-03-21,102900011008133,16.32
2022-03-21,102900011008164,2.0
2022-03-21,102900011008515,6.16
2022-03-21,102900011009970,3.05
2022-03-21,102900011012994,2.86
2022-03-21,102900011015384,30.53
2022-03-21,102900011016701,9.63
2022-03-21,102900011021842,7.5
2022-03-21,102900011022764,10.82
2022-03-21,102900011023464,2.02
2022-03-21,102900011030059,1.98
2022-03-21,102900011030097,1.77
2022-03-21,102900011030110,0.94
2022-03-21,102900011030134,1.38
2022-03-21,102900011030141,0.94
2022-03-21,102900011031100,8.97
2022-03-21,102900011031582,2.02
2022-03-21,102900011032022,3.9
2022-03-21,102900011032176,1.43
2022-03-21,102900011032206,2.99
2022-03-21,102900011032213,3.47
2022-03-21,102900011032220,4.13
2022-03-21,102900011032244,4.23
2022-03-21,102900011032251,4.2
2022-03-21,102900011032350,9.62
2022-03-21,102900011032589,4.09
2022-03-21,102900011032619,11.88
2022-03-21,102900011032626,7.44
2022-03-21,102900011032633,8.11
2022-03-21,102900011032640,9.7
2022-03-21,102900011032787,4.11
2022-03-21,102900011032848,2.29
2022-03-21,102900051000463,7.52
2022-03-21,102900051004294,20.65
2022-03-21,102900051009336,11.08
2022-03-21,102900051010455,3.98
2022-03-21,106949711300167,1.47
2022-03-21,106971533455008,1.87
2022-03-22,102900005115199,20.42
2022-03-22,102900005115250,12.0
2022-03-22,102900005115762,6.2
2022-03-22,102900005115779,4.39
2022-03-22,102900005115786,9.22
2022-03-22,102900005115823,3.0
2022-03-22,102900005115854,2.74
2022-03-22,102900005115885,7.14
2022-03-22,102900005115960,2.44
2022-03-22,102900005115977,12.88
2022-03-22,102900005115984,3.26
2022-03-22,102900005116219,13.41
2022-03-22,102900005116233,11.33
2022-03-22,102900005116257,7.44
2022-03-22,102900005116509,9.34
2022-03-22,102900005116547,4.04
2022-03-22,102900005116714,7.3
2022-03-22,102900005116790,3.45
2022-03-22,102900005116837,5.37
2022-03-22,102900005116899,4.8
2022-03-22,102900005118817,3.22
2022-03-22,102900005118831,3.58
2022-03-22,102900005119098,11.37
2022-03-22,102900005119104,1.68
2022-03-22,102900005119975,9.95
2022-03-22,102900005125815,11.12
2022-03-22,102900011000328,20.02
2022-03-22,102900011001806,3.7
2022-03-22,102900011002414,9.2
2022-03-22,102900011006689,3.17
2022-03-22,102900011007464,7.71
2022-03-22,102900011008164,2.0
2022-03-22,102900011009970,2.4
2022-03-22,102900011012994,2.88
2022-03-22,102900011013274,2.89
2022-03-22,102900011015384,30.54
2022-03-22,102900011016701,9.64
2022-03-22,102900011021842,7.5
2022-03-22,102900011022764,10.64
2022-03-22,102900011023464,2.07
2022-03-22,102900011029305,14.96
2022-03-22,102900011030059,1.89
2022-03-22,102900011030097,1.71
2022-03-22,102900011030110,0.97
2022-03-22,102900011030134,1.49
2022-03-22,102900011030141,0.95
2022-03-22,102900011031100,9.72
2022-03-22,102900011031582,2.02
2022-03-22,102900011032022,3.89
2022-03-22,102900011032213,3.36
2022-03-22,102900011032220,4.13
2022-03-22,102900011032350,9.62
2022-03-22,102900011032589,4.09
2022-03-22,102900011032619,11.9
2022-03-22,102900011032626,7.4
2022-03-22,102900011032633,8.16
2022-03-22,102900011032640,9.7
2022-03-22,102900011032848,2.29
2022-03-22,102900051000463,8.55
2022-03-22,102900051004294,20.65
2022-03-22,102900051009336,11.22
2022-03-22,102900051010455,3.97
2022-03-22,106949711300167,1.42
2022-03-22,106971533455008,1.87
2022-03-23,102900005115199,21.56
2022-03-23,102900005115250,12.0
2022-03-23,102900005115762,6.46
2022-03-23,102900005115779,4.37
2022-03-23,102900005115786,9.58
2022-03-23,102900005115823,3.13
2022-03-23,102900005115854,3.57
2022-03-23,102900005115885,6.7
2022-03-23,102900005115960,2.6
2022-03-23,102900005115977,12.69
2022-03-23,102900005115984,3.25
2022-03-23,102900005116219,13.4
2022-03-23,102900005116233,12.02
2022-03-23,102900005116257,7.54
2022-03-23,102900005116547,4.11
2022-03-23,102900005116714,7.27
2022-03-23,102900005116790,3.45
2022-03-23,102900005116837,8.55
2022-03-23,102900005116899,5.0
2022-03-23,102900005118817,3.41
2022-03-23,102900005118831,3.4
2022-03-23,102900005119098,12.86
2022-03-23,102900005119104,1.91
2022-03-23,102900005119975,8.18
2022-03-23,102900005125815,6.73
2022-03-23,102900011000328,20.02
2022-03-23,102900011001219,8.97
2022-03-23,102900011001806,3.67
2022-03-23,102900011006689,4.6
2022-03-23,102900011006948,8.1
2022-03-23,102900011008164,2.2
2022-03-23,102900011008515,5.17
2022-03-23,102900011009970,3.04
2022-03-23,102900011012994,2.89
2022-03-23,102900011013274,2.93
2022-03-23,102900011016701,9.75
2022-03-23,102900011021842,7.5
2022-03-23,102900011022764,10.65
2022-03-23,102900011030059,1.98
2022-03-23,102900011030110,1.04
2022-03-23,102900011030134,1.85
2022-03-23,102900011030141,0.94
2022-03-23,102900011031100,9.12
2022-03-23,102900011031582,2.02
2022-03-23,102900011032022,3.85
2022-03-23,102900011032206,2.97
2022-03-23,102900011032213,3.65
2022-03-23,102900011032220,5.56
2022-03-23,102900011032244,4.39
2022-03-23,102900011032350,11.08
2022-03-23,102900011032367,9.58
2022-03-23,102900011032626,7.45
2022-03-23,102900011032633,8.15
2022-03-23,102900011032732,8.53
2022-03-23,102900011032848,2.3
2022-03-23,102900051000463,8.45
2022-03-23,102900051004294,19.17
2022-03-23,102900051009336,9.18
2022-03-23,102900051010455,3.44
2022-03-23,106949711300167,1.42
2022-03-23,106971533455008,1.85
2022-03-24,102900005115199,29.06
2022-03-24,102900005115250,12.0
2022-03-24,102900005115762,6.62
2022-03-24,102900005115779,4.37
2022-03-24,102900005115786,8.46
2022-03-24,102900005115823,3.27
2022-03-24,102900005115854,3.16
2022-03-24,102900005115885,7.14
2022-03-24,102900005115960,2.6
2022-03-24,102900005115977,12.71
2022-03-24,102900005115984,3.24
2022-03-24,102900005116219,13.4
2022-03-24,102900005116233,12.5
2022-03-24,102900005116257,7.85
2022-03-24,102900005116509,9.53
2022-03-24,102900005116547,4.22
2022-03-24,102900005116639,10.28
2022-03-24,102900005116714,7.22
2022-03-24,102900005116790,3.45
2022-03-24,102900005116837,9.06
2022-03-24,102900005116899,4.92
2022-03-24,102900005118817,3.26
2022-03-24,102900005118831,3.68
2022-03-24,102900005119098,12.24
2022-03-24,102900005119104,1.3
2022-03-24,102900005119975,7.44
2022-03-24,102900005125815,5.29
2022-03-24,102900011000328,20.16
2022-03-24,102900011006689,4.17
2022-03-24,102900011006948,8.43
2022-03-24,102900011008164,3.06
2022-03-24,102900011008515,5.17
2022-03-24,102900011009970,3.04
2022-03-24,102900011013274,2.2
2022-03-24,102900011016701,10.41
2022-03-24,102900011021842,7.5
2022-03-24,102900011022764,13.92
2022-03-24,102900011023464,2.63
2022-03-24,102900011029305,14.97
2022-03-24,102900011030059,1.86
2022-03-24,102900011030097,1.44
2022-03-24,102900011030110,0.98
2022-03-24,102900011030134,1.85
2022-03-24,102900011030141,0.99
2022-03-24,102900011031100,9.72
2022-03-24,102900011031582,2.15
2022-03-24,102900011032022,3.86
2022-03-24,102900011032206,2.96
2022-03-24,102900011032213,3.72
2022-03-24,102900011032220,5.64
2022-03-24,102900011032244,4.59
2022-03-24,102900011032350,11.13
2022-03-24,102900011032589,5.53
2022-03-24,102900011032633,8.12
2022-03-24,102900011032787,3.47
2022-03-24,102900011032848,2.3
2022-03-24,102900011033081,3.24
2022-03-24,102900051000463,8.45
2022-03-24,102900051004294,18.0
2022-03-24,102900051010455,3.39
2022-03-24,106949711300167,1.42
2022-03-24,106971533455008,1.86
2022-03-25,102900005115199,20.69
2022-03-25,102900005115250,12.0
2022-03-25,102900005115762,7.39
2022-03-25,102900005115779,4.4
2022-03-25,102900005115786,8.48
2022-03-25,102900005115793,8.5
2022-03-25,102900005115823,3.3
2022-03-25,102900005115854,4.08
2022-03-25,102900005115885,7.11
2022-03-25,102900005115960,2.6
2022-03-25,102900005115977,12.71
2022-03-25,102900005115984,3.21
2022-03-25,102900005116219,13.51
2022-03-25,102900005116226,5.51
2022-03-25,102900005116233,13.11
2022-03-25,102900005116257,8.18
2022-03-25,102900005116509,9.05
2022-03-25,102900005116547,4.41
2022-03-25,102900005116714,7.36
2022-03-25,102900005116790,3.45
2022-03-25,102900005116837,9.66
2022-03-25,102900005116899,5.0
2022-03-25,102900005118817,3.25
2022-03-25,102900005118831,3.82
2022-03-25,102900005119098,14.51
2022-03-25,102900005119104,1.7
2022-03-25,102900005119975,6.19
2022-03-25,102900005125815,5.32
2022-03-25,102900011000328,21.44
2022-03-25,102900011001219,10.0
2022-03-25,102900011001806,3.68
2022-03-25,102900011002414,10.0
2022-03-25,102900011006689,4.18
2022-03-25,102900011006948,8.42
2022-03-25,102900011008164,3.13
2022-03-25,102900011008515,5.17
2022-03-25,102900011009970,2.98
2022-03-25,102900011012994,2.9
2022-03-25,102900011013274,2.91
2022-03-25,102900011015384,28.51
2022-03-25,102900011016701,10.52
2022-03-25,102900011021842,7.5
2022-03-25,102900011022764,13.92
2022-03-25,102900011023464,3.02
2022-03-25,102900011029305,14.98
2022-03-25,102900011030059,2.12
2022-03-25,102900011030097,1.46
2022-03-25,102900011030110,0.93
2022-03-25,102900011030134,1.85
2022-03-25,102900011030141,1.0
2022-03-25,102900011031100,9.32
2022-03-25,102900011031582,2.55
2022-03-25,102900011032022,3.86
2022-03-25,102900011032213,3.71
2022-03-25,102900011032220,5.65
2022-03-25,102900011032237,1.2
2022-03-25,102900011032244,4.34
2022-03-25,102900011032350,11.13
2022-03-25,102900011032367,9.58
2022-03-25,102900011032626,7.33
2022-03-25,102900011032633,8.13
2022-03-25,102900011032640,8.93
2022-03-25,102900011032732,7.66
2022-03-25,102900011032848,2.29
2022-03-25,102900011033081,3.25
2022-03-25,102900051000463,8.53
2022-03-25,102900051004294,23.53
2022-03-25,102900051010455,3.39
2022-03-25,106949711300167,1.43
2022-03-25,106971533455008,1.88
2022-03-26,102900005115199,26.13
2022-03-26,102900005115250,12.0
2022-03-26,102900005115762,8.1
2022-03-26,102900005115779,4.64
2022-03-26,102900005115786,8.53
2022-03-26,102900005115793,8.5
2022-03-26,102900005115823,3.3
2022-03-26,102900005115854,4.18
2022-03-26,102900005115885,5.72
2022-03-26,102900005115960,2.6
2022-03-26,102900005115977,12.71
2022-03-26,102900005115984,3.2
2022-03-26,102900005116219,13.99
2022-03-26,102900005116233,13.22
2022-03-26,102900005116257,8.18
2022-03-26,102900005116547,4.5
2022-03-26,102900005116714,7.4
2022-03-26,102900005116790,3.45
2022-03-26,102900005116837,9.53
2022-03-26,102900005116899,5.0
2022-03-26,102900005118817,3.11
2022-03-26,102900005118831,3.87
2022-03-26,102900005119098,14.48
2022-03-26,102900005119975,6.13
2022-03-26,102900005125815,5.69
2022-03-26,102900011000328,22.32
2022-03-26,102900011001806,3.67
2022-03-26,102900011006689,4.5
2022-03-26,102900011006948,8.46
2022-03-26,102900011008164,3.27
2022-03-26,102900011008515,5.17
2022-03-26,102900011009970,2.86
2022-03-26,102900011012994,2.85
2022-03-26,102900011016701,11.21
2022-03-26,102900011021842,7.5
2022-03-26,102900011022764,13.74
2022-03-26,102900011023464,3.19
2022-03-26,102900011029305,14.97
2022-03-26,102900011030059,2.12
2022-03-26,102900011030110,1.0
2022-03-26,102900011030134,1.85
2022-03-26,102900011030141,1.0
2022-03-26,102900011031100,10.43
2022-03-26,102900011032022,3.87
2022-03-26,102900011032176,1.43
2022-03-26,102900011032206,2.97
2022-03-26,102900011032213,3.85
2022-03-26,102900011032220,4.86
2022-03-26,102900011032367,9.89
2022-03-26,102900011032626,7.34
2022-03-26,102900011032633,8.15
2022-03-26,102900011032640,8.93
2022-03-26,102900011032732,7.66
2022-03-26,102900011032848,2.33
2022-03-26,102900011033081,3.25
2022-03-26,102900051000463,8.77
2022-03-26,102900051004294,26.77
2022-03-26,102900051009336,12.17
2022-03-26,102900051010455,3.4
2022-03-26,106949711300167,1.42
2022-03-26,106971533455008,1.87
2022-03-27,102900005115199,19.52
2022-03-27,102900005115250,12.0
2022-03-27,102900005115762,8.24
2022-03-27,102900005115779,4.73
2022-03-27,102900005115793,8.5
2022-03-27,102900005115823,3.3
2022-03-27,102900005115854,3.9
2022-03-27,102900005115885,7.12
2022-03-27,102900005115908,5.95
2022-03-27,102900005115960,2.69
2022-03-27,102900005115984,3.23
2022-03-27,102900005116219,13.98
2022-03-27,102900005116233,16.34
2022-03-27,102900005116257,8.18
2022-03-27,102900005116509,9.03
2022-03-27,102900005116547,4.6
2022-03-27,102900005116639,10.28
2022-03-27,102900005116714,7.4
2022-03-27,102900005116790,3.48
2022-03-27,102900005116837,9.33
2022-03-27,102900005116899,5.13
2022-03-27,102900005118817,3.06
2022-03-27,102900005118831,3.65
2022-03-27,102900005119098,14.47
2022-03-27,102900005119104,1.73
2022-03-27,102900005119975,6.13
2022-03-27,102900005125815,5.92
2022-03-27,102900011000328,22.25
2022-03-27,102900011001806,3.65
2022-03-27,102900011002414,9.15
2022-03-27,102900011006948,8.54
2022-03-27,102900011007495,16.22
2022-03-27,102900011008164,3.26
2022-03-27,102900011009970,2.85
2022-03-27,102900011012994,3.09
2022-03-27,102900011013274,3.14
2022-03-27,102900011016701,12.18
2022-03-27,102900011021842,7.5
2022-03-27,102900011022764,13.52
2022-03-27,102900011023464,3.26
2022-03-27,102900011030059,2.29
2022-03-27,102900011030097,1.46
2022-03-27,102900011030134,1.85
2022-03-27,102900011030141,1.09
2022-03-27,102900011031100,10.82
2022-03-27,102900011031582,2.15
2022-03-27,102900011032022,3.89
2022-03-27,102900011032176,1.44
2022-03-27,102900011032206,2.96
2022-03-27,102900011032213,3.88
2022-03-27,102900011032220,4.86
2022-03-27,102900011032244,4.34
2022-03-27,102900011032343,12.87
2022-03-27,102900011032350,11.12
2022-03-27,102900011032367,9.89
2022-03-27,102900011032589,5.54
2022-03-27,102900011032626,7.43
2022-03-27,102900011032633,8.15
2022-03-27,102900011032640,8.93
2022-03-27,102900011032787,3.98
2022-03-27,102900011032848,2.44
2022-03-27,102900011033081,3.25
2022-03-27,102900051004294,26.77
2022-03-27,102900051009336,12.15
2022-03-27,102900051010455,3.4
2022-03-27,106949711300167,1.42
2022-03-27,106971533455008,1.88
2022-03-28,102900005115199,32.33
2022-03-28,102900005115250,12.0
2022-03-28,102900005115762,8.26
2022-03-28,102900005115779,5.2
2022-03-28,102900005115786,8.75
2022-03-28,102900005115793,8.49
2022-03-28,102900005115823,3.3
2022-03-28,102900005115885,7.12
2022-03-28,102900005115908,5.95
2022-03-28,102900005115960,2.8
2022-03-28,102900005115984,3.24
2022-03-28,102900005116219,13.98
2022-03-28,102900005116233,16.43
2022-03-28,102900005116257,8.18
2022-03-28,102900005116509,9.44
2022-03-28,102900005116547,4.78
2022-03-28,102900005116714,6.73
2022-03-28,102900005116790,3.48
2022-03-28,102900005116837,8.94
2022-03-28,102900005116899,5.08
2022-03-28,102900005118817,3.05
2022-03-28,102900005118831,3.55
2022-03-28,102900005119098,14.54
2022-03-28,102900005119975,6.13
2022-03-28,102900005125808,12.0
2022-03-28,102900005125815,6.0
2022-03-28,102900011000328,21.0
2022-03-28,102900011001806,3.82
2022-03-28,102900011002414,9.14
2022-03-28,102900011006689,4.21
2022-03-28,102900011006948,8.54
2022-03-28,102900011008164,3.24
2022-03-28,102900011009970,2.86
2022-03-28,102900011012994,3.09
2022-03-28,102900011013274,3.03
2022-03-28,102900011015384,28.46
2022-03-28,102900011016701,11.77
2022-03-28,102900011021842,7.5
2022-03-28,102900011022764,13.52
2022-03-28,102900011023464,3.18
2022-03-28,102900011030059,2.34
2022-03-28,102900011030097,1.46
2022-03-28,102900011030110,1.2
2022-03-28,102900011030141,1.16
2022-03-28,102900011031100,11.58
2022-03-28,102900011031582,2.55
2022-03-28,102900011032022,3.9
2022-03-28,102900011032206,2.16
2022-03-28,102900011032213,3.87
2022-03-28,102900011032220,4.27
2022-03-28,102900011032237,5.98
2022-03-28,102900011032244,4.34
2022-03-28,102900011032350,11.12
2022-03-28,102900011032626,7.45
2022-03-28,102900011032633,8.12
2022-03-28,102900011032732,8.27
2022-03-28,102900011033234,2.15
2022-03-28,102900011033241,2.32
2022-03-28,102900051000463,8.29
2022-03-28,102900051004294,27.13
2022-03-28,102900051009336,11.51
2022-03-28,102900051010455,3.4
2022-03-28,106949711300167,1.42
2022-03-28,106971533455008,1.88
2022-03-29,102900005115199,32.33
2022-03-29,102900005115250,12.0
2022-03-29,102900005115762,7.71
2022-03-29,102900005115779,5.11
2022-03-29,102900005115786,8.88
2022-03-29,102900005115793,8.6
2022-03-29,102900005115823,3.3
2022-03-29,102900005115885,7.17
2022-03-29,102900005115908,5.95
2022-03-29,102900005115960,3.02
2022-03-29,102900005115984,3.25
2022-03-29,102900005116233,16.42
2022-03-29,102900005116257,8.18
2022-03-29,102900005116509,9.44
2022-03-29,102900005116547,5.14
2022-03-29,102900005116639,10.29
2022-03-29,102900005116714,6.73
2022-03-29,102900005116790,3.48
2022-03-29,102900005116837,8.43
2022-03-29,102900005116899,5.0
2022-03-29,102900005118817,3.05
2022-03-29,102900005118831,3.55
2022-03-29,102900005119098,14.67
2022-03-29,102900005119104,1.94
2022-03-29,102900005119944,15.0
2022-03-29,102900005119975,6.13
2022-03-29,102900005125815,6.09
2022-03-29,102900011000328,21.0
2022-03-29,102900011001806,3.78
2022-03-29,102900011006689,4.21
2022-03-29,102900011008164,3.17
2022-03-29,102900011009970,2.86
2022-03-29,102900011012994,3.08
2022-03-29,102900011013274,3.03
2022-03-29,102900011015384,28.44
2022-03-29,102900011016701,10.98
2022-03-29,102900011021842,7.5
2022-03-29,102900011022764,13.52
2022-03-29,102900011023464,3.18
2022-03-29,102900011030059,2.34
2022-03-29,102900011030110,1.51
2022-03-29,102900011030141,1.16
2022-03-29,102900011031100,11.58
2022-03-29,102900011031582,1.91
2022-03-29,102900011032022,3.89
2022-03-29,102900011032176,1.45
2022-03-29,102900011032206,2.83
2022-03-29,102900011032213,3.88
2022-03-29,102900011032220,3.38
2022-03-29,102900011032237,5.98
2022-03-29,102900011032244,4.34
2022-03-29,102900011032251,7.62
2022-03-29,102900011032350,11.16
2022-03-29,102900011032589,5.54
2022-03-29,102900011032626,7.41
2022-03-29,102900011032633,8.12
2022-03-29,102900011032640,8.92
2022-03-29,102900011032732,10.63
2022-03-29,102900011032787,4.91
2022-03-29,102900011032848,2.44
2022-03-29,102900011033081,3.25
2022-03-29,102900051000463,8.33
2022-03-29,102900051004294,27.24
2022-03-29,102900051009336,11.47
2022-03-29,102900051010455,3.4
2022-03-29,106949711300167,1.47
2022-03-29,106971533455008,1.88
2022-03-30,102900005115199,25.45
2022-03-30,102900005115250,12.0
2022-03-30,102900005115762,5.45
2022-03-30,102900005115779,5.0
2022-03-30,102900005115786,8.88
2022-03-30,102900005115793,8.71
2022-03-30,102900005115823,3.3
2022-03-30,102900005115854,4.1
2022-03-30,102900005115885,7.16
2022-03-30,102900005115908,5.95
2022-03-30,102900005115960,3.48
2022-03-30,102900005115984,3.25
2022-03-30,102900005116219,13.99
2022-03-30,102900005116226,5.51
2022-03-30,102900005116233,16.44
2022-03-30,102900005116257,8.22
2022-03-30,102900005116509,9.45
2022-03-30,102900005116547,5.33
2022-03-30,102900005116639,10.29
2022-03-30,102900005116714,6.75
2022-03-30,102900005116790,3.48
2022-03-30,102900005116837,6.69
2022-03-30,102900005116899,5.0
2022-03-30,102900005118817,3.05
2022-03-30,102900005118824,15.0
2022-03-30,102900005118831,3.55
2022-03-30,102900005119098,14.63
2022-03-30,102900005119975,6.12
2022-03-30,102900005125815,6.36
2022-03-30,102900011000328,21.0
2022-03-30,102900011001219,10.0
2022-03-30,102900011001806,3.82
2022-03-30,102900011002414,9.13
2022-03-30,102900011006689,4.24
2022-03-30,102900011006948,8.54
2022-03-30,102900011007044,2.82
2022-03-30,102900011008164,3.05
2022-03-30,102900011008676,9.37
2022-03-30,102900011009970,2.86
2022-03-30,102900011012994,3.25
2022-03-30,102900011013274,3.03
2022-03-30,102900011016701,10.9
2022-03-30,102900011021842,7.5
2022-03-30,102900011022764,14.03
2022-03-30,102900011023464,3.22
2022-03-30,102900011029305,14.97
2022-03-30,102900011030097,1.51
2022-03-30,102900011030110,1.53
2022-03-30,102900011030141,1.16
2022-03-30,102900011031100,11.58
2022-03-30,102900011031582,2.57
2022-03-30,102900011032022,3.89
2022-03-30,102900011032176,1.43
2022-03-30,102900011032206,2.84
2022-03-30,102900011032213,3.87
2022-03-30,102900011032220,3.38
2022-03-30,102900011032237,5.97
2022-03-30,102900011032251,7.62
2022-03-30,102900011032343,12.92
2022-03-30,102900011032350,11.49
2022-03-30,102900011032589,5.55
2022-03-30,102900011032626,7.39
2022-03-30,102900011032633,8.13
2022-03-30,102900011032640,8.91
2022-03-30,102900011032732,10.95
2022-03-30,102900011032787,5.26
2022-03-30,102900011032848,2.72
2022-03-30,102900011033081,3.23
2022-03-30,102900051004294,27.18
2022-03-30,102900051010455,3.4
2022-03-30,106949711300167,1.47
2022-03-30,106971533455008,1.88
2022-03-31,102900005115199,20.03
2022-03-31,102900005115250,12.0
2022-03-31,102900005115762,3.71
2022-03-31,102900005115779,5.0
2022-03-31,102900005115786,10.59
2022-03-31,102900005115793,8.72
2022-03-31,102900005115823,3.3
2022-03-31,102900005115854,4.21
2022-03-31,102900005115885,7.17
2022-03-31,102900005115984,3.25
2022-03-31,102900005116219,13.99
2022-03-31,102900005116233,16.43
2022-03-31,102900005116257,8.25
2022-03-31,102900005116509,10.19
2022-03-31,102900005116547,5.97
2022-03-31,102900005116639,10.28
2022-03-31,102900005116714,6.75
2022-03-31,102900005116790,3.48
2022-03-31,102900005116837,7.2
2022-03-31,102900005116899,5.0
2022-03-31,102900005118817,3.05
2022-03-31,102900005118831,3.55
2022-03-31,102900005119098,14.54
2022-03-31,102900005119104,1.83
2022-03-31,102900005119975,6.12
2022-03-31,102900005125815,6.98
2022-03-31,102900011000328,21.0
2022-03-31,102900011002414,9.15
2022-03-31,102900011006689,4.27
2022-03-31,102900011006948,8.54
2022-03-31,102900011008164,3.01
2022-03-31,102900011009970,2.87
2022-03-31,102900011012994,3.5
2022-03-31,102900011013274,3.02
2022-03-31,102900011016701,11.15
2022-03-31,102900011021842,7.5
2022-03-31,102900011022764,14.07
2022-03-31,102900011023464,3.25
2022-03-31,102900011030059,2.34
2022-03-31,102900011030097,1.55
2022-03-31,102900011030110,1.49
2022-03-31,102900011030134,1.81
2022-03-31,102900011030141,1.16
2022-03-31,102900011031100,11.58
2022-03-31,102900011032022,3.91
2022-03-31,102900011032206,2.5
2022-03-31,102900011032213,3.87
2022-03-31,102900011032220,3.38
2022-03-31,102900011032237,5.97
2022-03-31,102900011032350,11.51
2022-03-31,102900011032367,9.88
2022-03-31,102900011032589,5.54
2022-03-31,102900011032626,7.39
2022-03-31,102900011032633,8.14
2022-03-31,102900011032732,10.96
2022-03-31,102900011032848,2.81
2022-03-31,102900011033081,3.2
2022-03-31,102900011033234,2.3
2022-03-31,102900011033241,2.32
2022-03-31,102900051004294,27.18
2022-03-31,102900051009336,11.43
2022-03-31,102900051010455,3.4
